course_id,course_name,original_course_name,teacher,credits,course_type,course_category,domain,campus,time_slot,location,capacity,current_enrolled,current_enrollment_ratio,popularity_level,rush_advice,grade_limit,major_limit,prerequisite,description,assessment,difficulty,workload,grade_friendly,attendance_required,has_exam,group_work_required,suitable_for,tags,data_source,source_visible_fields,inference_note,screenshot_note,history_2025_limit,history_2025_enrolled,history_2024_limit,history_2024_enrolled,history_2023_limit,history_2023_enrolled,avg_history_enrollment_ratio
GXK2026288,性别与社会赏析,性别与社会赏析,徐航琪,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周一第9-10节,教学楼A203,120,112,0.9333,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,性别与社会赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,125,112,130,124,115,106,0.9238
GXK2026289,食品安全与健康赏析,食品安全与健康赏析,黄华明,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,南校区,周二第5-6节,教学楼B305,200,134,0.67,正常,选上概率相对稳定,无限制,无限制,无,食品安全与健康赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,200,126,200,138,200,132,0.66
GXK2026290,社会热点案例分析赏析,社会热点案例分析赏析,杨琪越,1.5,公共选修课,人文与社会科学类,人文与社会科学类,东校区,周三第9-10节,综合楼C101,170,75,0.4412,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,社会热点案例分析赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,180,72,175,81,160,69,0.4314
GXK2026291,营养学与体重管理赏析,营养学与体重管理赏析,朱娜宇,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周四第7-8节,人文楼204,120,89,0.7417,正常,选上概率相对稳定,无限制,无限制,无,营养学与体重管理赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,120,84,110,84,115,84,0.7313
GXK2026292,城市文化与社区治理赏析,城市文化与社区治理赏析,梁青楠,1.5,公共选修课,人文与社会科学类,人文艺术,东校区,周五第3-4节,理科楼308,30,22,0.7333,正常,选上概率相对稳定,无限制,无限制,无,城市文化与社区治理赏析以艺术、人文或文化赏析为核心，帮助学生拓展审美视野和文化理解能力。,课堂参与30%;赏析报告40%;期末作品或论文30%;无闭卷考试,低,中,中高,偶尔,否,否,适合对人文艺术感兴趣、希望通过公共选修课拓展知识面的学生。,人文;艺术;赏析;论文;无闭卷考试;人文与社会科学类;公共选修课,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,25,17,20,15,25,18,0.7167
GXK2026293,生命科学前沿赏析,生命科学前沿赏析,吴芳航,1.5,公共选修课,自然科学与工程技术类,自然环境,西校区,周六第1-2节,艺术楼102,30,11,0.3667,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,生命科学前沿赏析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,25,8,40,15,20,7,0.3483
GXK2026294,公共政策入门赏析,公共政策入门赏析,宋伟强,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周一第9-10节,教学楼A203,160,88,0.55,正常,选上概率相对稳定,无限制,无限制,无,公共政策入门赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,160,82,170,97,170,92,0.5414
GXK2026295,基因技术与伦理赏析,基因技术与伦理赏析,萧泽明,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周二第5-6节,教学楼B305,100,80,0.8,正常偏热,有一定竞争，建议提前加入备选,无限制,无限制,无,基因技术与伦理赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,100,76,95,78,90,71,0.79
GXK2026296,民法典与日常生活赏析,民法典与日常生活赏析,唐越楠,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,西校区,周三第9-10节,综合楼C101,100,68,0.68,正常,选上概率相对稳定,无限制,无限制,无,民法典与日常生活赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,110,70,105,74,90,60,0.6693
GXK2026297,生物多样性保护赏析,生物多样性保护赏析,周雅宁,1.5,公共选修课,自然科学与工程技术类,自然环境,主校区,周四第7-8节,人文楼204,70,72,1.0286,爆满,非常热门，选课阶段需要优先抢课,无限制,无限制,无,生物多样性保护赏析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,65,64,60,63,80,81,1.0157
GXK2026298,知识产权与创新保护赏析,知识产权与创新保护赏析,王越洋,1.5,公共选修课,自然科学与工程技术类,自然科学与工程技术类,东校区,周五第3-4节,理科楼308,200,93,0.465,冷门,选上概率较高，可作为保底课程,无限制,无限制,无,知识产权与创新保护赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对自然科学与工程技术类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;自然科学与工程技术类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,205,87,205,99,200,91,0.4541
GXK2026299,生态文明与绿色发展赏析,生态文明与绿色发展赏析,朱楠华,1.5,公共选修课,人文与社会科学类,人文与社会科学类,南校区,周六第1-2节,艺术楼102,200,122,0.61,正常,选上概率相对稳定,无限制,无限制,无,生态文明与绿色发展赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,200,114,210,132,190,114,0.5995
GXK2026300,劳动权益与职场法律赏析,劳动权益与职场法律赏析,郑娜欣,1.5,公共选修课,人文与社会科学类,人文与社会科学类,西校区,周一第9-10节,教学楼A203,50,25,0.5,正常,选上概率相对稳定,无限制,无限制,无,劳动权益与职场法律赏析是一门公共选修课程，适合希望拓展跨学科知识面的学生。,平时参与30%;课程作业30%;期末报告40%,中,中,中,偶尔,否,否,适合对人文与社会科学类感兴趣、希望通过公共选修课拓展知识面的学生。,公共选修课;跨学科;报告;人文与社会科学类,人文与社会科学类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,40,18,60,31,40,20,0.4889
GXK2026301,水资源保护与利用赏析,水资源保护与利用赏析,郭明琪,1.5,公共选修课,自然科学与工程技术类,自然环境,主校区,周二第5-6节,教学楼B305,200,153,0.765,正常,选上概率相对稳定,无限制,无限制,无,水资源保护与利用赏析关注自然科学、生态环境与现实生活之间的联系，适合希望拓展科学素养的学生。,平时作业30%;案例分析40%;期末报告30%,中,中,中,偶尔,否,否,适合对自然环境感兴趣、希望通过公共选修课拓展知识面的学生。,自然科学;环境;案例分析;报告;自然科学与工程技术类;公共选修课,自然科学与工程技术类规则扩展,课程名/方向参考公开通识课资料;其余字段规则生成,截图不可见或公开资料未包含的字段，由脚本基于课程名、分类和稳定哈希规则推断生成,,190,138,195,153,200,151,0.7553
